,ensg_id,display_name,atlas_name,function_name,UniprotID
2467,ENSG00000215545,DEFB116,Secreted in male reproductive system,Defense,Q30KQ4
2468,ENSG00000215547,DEFB115,Secreted in male reproductive system,Defense,Q30KQ5
2469,ENSG00000215704,CELA2B,Secreted to digestive system,Enzyme,P08218
2470,ENSG00000215788,TNFRSF25,Secreted - unknown location,Receptor,Q93038
2471,ENSG00000215853,RPTN,Secreted to extracellular matrix,No annotated function,Q6XPR3
2472,ENSG00000216490,IFI30,Intracellular and membrane,Immunity,P13284
2473,ENSG00000217555,CKLF,Secreted to blood,Cytokine,Q9UBR5
2474,ENSG00000219073,CELA3B,Secreted to digestive system,Enzyme,P08861
2475,ENSG00000219438,TAFA5,Secreted in brain,Cytokine,Q7Z5A7
2476,ENSG00000221826,PSG3,Secreted in female reproductive system,No annotated function,Q16557
2477,ENSG00000221866,PLXNA4,Intracellular and membrane,Receptor,Q9HCM2
2478,ENSG00000221878,PSG7,Secreted in female reproductive system,No annotated function,Q13046
2479,ENSG00000221887,HMSD,Secreted to blood,Enzyme inhibitor,A8MTL9
2480,ENSG00000221890,NPTXR,Intracellular and membrane,Receptor,O95502
2481,ENSG00000221978,CCNL2,Intracellular and membrane,Transcription,Q96S94
2482,ENSG00000221988,PPT2,Intracellular and membrane,Enzyme,Q9UMR5
2483,ENSG00000223572,CKMT1A,Intracellular and membrane,Enzyme,P12532
2484,ENSG00000223953,C1QTNF5,Secreted to blood,Complement pathway,Q9BXJ0
2485,ENSG00000224389,C4B,Secreted to blood,Complement pathway,P0C0L5
2486,ENSG00000224420,ADM5,Secreted to blood,No annotated function,C9JUS6
2487,ENSG00000224586,GPX5,Secreted in male reproductive system,Enzyme,O75715
2488,ENSG00000224940,PRRT4,Intracellular and membrane,No annotated function,C9JH25
2489,ENSG00000225805,DEFB131B,Secreted in male reproductive system,Defense,A0A096LNP1
2490,ENSG00000225950,NTF4,Secreted in other tissues,Growth factor,P34130
2491,ENSG00000226124,FTCDNL1,Secreted in other tissues,No annotated function,E5RQL4
2492,ENSG00000226887,ERVMER34-1,Secreted to blood,No annotated function,None
2493,ENSG00000226979,LTA,Secreted to blood,Cytokine,P01374
2494,ENSG00000228083,IFNA14,Secreted to blood,Interferon,P01570
2495,ENSG00000228278,ORM2,Secreted to blood,Acute phase,P19652
2496,ENSG00000229183,PGA4,Secreted to digestive system,Enzyme,P0DJD7
2497,ENSG00000229314,ORM1,Secreted to blood,Acute phase,P02763
2498,ENSG00000229453,SPINK8,Secreted to blood,Enzyme inhibitor,P0C7L1
2499,ENSG00000229637,PRAC2,Intracellular and membrane,No annotated function,D3DTV9
2500,ENSG00000229859,PGA3,Secreted to digestive system,Enzyme,P0DJD8
2501,ENSG00000230657,PRB4,Secreted to digestive system,No annotated function,P10163
2502,ENSG00000231924,PSG1,Secreted in female reproductive system,No annotated function,P11464
2503,ENSG00000232196,MTRNR2L4,Secreted to blood,No annotated function,P0CJ71
2504,ENSG00000232810,TNF,Secreted to blood,Cytokine,P01375
2505,ENSG00000232838,PET117,Intracellular and membrane,No annotated function,Q6UWS5
2506,ENSG00000232948,DEFB130A,Secreted in male reproductive system,Defense,P0DP74
2507,ENSG00000233050,DEFB130B,Secreted in male reproductive system,Defense,P0DP73
2508,ENSG00000233232,NPIPB7,Secreted in male reproductive system,No annotated function,O75200
2509,ENSG00000233816,IFNA13,Secreted to blood,Interferon,P01562
2510,ENSG00000234465,PINLYP,Secreted to blood,No annotated function,A6NC86
2511,ENSG00000234776,C11orf94,Secreted in male reproductive system,No annotated function,C9JXX5
2512,ENSG00000234829,IFNA17,Secreted to blood,Interferon,P01571
2513,ENSG00000234906,APOC2,Secreted to blood,Apolipoprotein,P02655
2514,ENSG00000236027,PATE3,Secreted in male reproductive system,No annotated function,B3GLJ2
2515,ENSG00000236637,IFNA4,Secreted to blood,Interferon,P05014
2516,ENSG00000237172,B3GNT9,Intracellular and membrane,Enzyme,Q6UX72
2517,ENSG00000237289,CKMT1B,Intracellular and membrane,Enzyme,P12532
2518,ENSG00000237353,PATE4,Secreted in male reproductive system,No annotated function,P0C8F1
2519,ENSG00000237763,AMY1A,Secreted to digestive system,Enzyme,P0DUB6
2520,ENSG00000239264,TXNDC5,Intracellular and membrane,No annotated function,Q8NBS9
2521,ENSG00000239672,NME1,Intracellular and membrane,Enzyme,P15531
2522,ENSG00000239697,TNFSF12,Secreted to blood,Cytokine,O43508
2523,ENSG00000239839,DEFA3,Secreted to blood,Defense,P59666
2524,ENSG00000239998,LILRA2,Secreted to blood,Receptor,Q8N149
2525,ENSG00000240038,AMY2B,Secreted to digestive system,Enzyme,P19961
2526,ENSG00000240053,LY6G5B,Secreted to blood,No annotated function,Q8NDX9
2527,ENSG00000240247,DEFA1B,Secreted to blood,Defense,P59665
2528,ENSG00000240654,C1QTNF9,Secreted to blood,Complement pathway,P0C862
2529,ENSG00000240972,MIF,Secreted to blood,Cytokine,P14174
2530,ENSG00000241186,TDGF1,Secreted in other tissues,Growth factor,P13385
2531,ENSG00000241404,EGFL8,Secreted - unknown location,No annotated function,Q99944
2532,ENSG00000241563,CORT,Secreted in brain,Hormone,O00230
2533,ENSG00000242221,PSG2,Secreted in female reproductive system,No annotated function,P11465
2534,ENSG00000242252,BGLAP,Secreted to blood,Other,P02818
2535,ENSG00000242515,UGT1A10,Intracellular and membrane,Enzyme,Q9HAW8
2536,ENSG00000243130,PSG11,Secreted in female reproductive system,No annotated function,Q9UQ72
2537,ENSG00000243137,PSG4,Secreted in female reproductive system,No annotated function,Q00888
2538,ENSG00000243317,STMP1,Intracellular and membrane,No annotated function,E0CX11
2539,ENSG00000243364,EFNA4,Secreted to blood,No annotated function,P52798
2540,ENSG00000243449,C4orf48,Secreted to blood,No annotated function,Q5BLP8
2541,ENSG00000243480,AMY2A,Secreted to digestive system,Enzyme,P04746
2542,ENSG00000243509,TNFRSF6B,Secreted to blood,Receptor,O95407
2543,ENSG00000243543,WFDC6,Secreted in male reproductive system,Enzyme inhibitor,Q9BQY6
2544,ENSG00000243649,CFB,Secreted to blood,Immunity,P00751
2545,ENSG00000243709,LEFTY1,Secreted in other tissues,Cytokine,O75610
2546,ENSG00000244355,LY6G6D,Intracellular and membrane,No annotated function,c("O95868", "Q5SQ64")
2547,ENSG00000244414,CFHR1,Secreted to blood,Complement pathway,Q03591
2548,ENSG00000244731,C4A,Secreted to blood,Complement pathway,P0C0L4
2549,ENSG00000247077,PGAM5,Intracellular and membrane,Enzyme,Q96HS1
2550,ENSG00000247595,SPTY2D1OS,Secreted in male reproductive system,No annotated function,A0A0U1RRN3
2551,ENSG00000248099,INSL3,Secreted to blood,Hormone,P51460
2552,ENSG00000248329,APELA,Secreted in other tissues,Hormone,P0DMC3
2553,ENSG00000248771,SMIM31,Secreted - unknown location,No annotated function,A0A1B0GVY4
2554,ENSG00000248871,TNFSF12-TNFSF13,Intracellular and membrane,No annotated function,None
2555,ENSG00000249139,EPPIN-WFDC6,Secreted in male reproductive system,Enzyme inhibitor,None
2556,ENSG00000249860,MTRNR2L5,Secreted - unknown location,No annotated function,P0CJ72
2557,ENSG00000250120,PCDHA10,Secreted - unknown location,Cell adhesion,Q9Y5I2
2558,ENSG00000250317,SMIM20,Secreted to blood,NULL,Q8N5G0
2559,ENSG00000250361,GYPB,Intracellular and membrane,Other,P06028
2560,ENSG00000250510,GPR162,Intracellular and membrane,Receptor,Q16538
2561,ENSG00000250722,SELENOP,Secreted to blood,No annotated function,P49908
2562,ENSG00000251655,PRB1,Secreted to digestive system,No annotated function,P04280
2563,ENSG00000251692,PTX4,Secreted - unknown location,No annotated function,Q96A99
2564,ENSG00000253117,OC90,Secreted in other tissues,No annotated function,Q02509
2565,ENSG00000253309,SERPINE3,Secreted in other tissues,Enzyme inhibitor,A8MV23
2566,ENSG00000253649,PRSS51,Secreted in brain,No annotated function,A0A1B0GVH4
2567,ENSG00000253873,PCDHGA11,Intracellular and membrane,Cell adhesion,Q9Y5H2
2568,ENSG00000254647,INS,Secreted to blood,Hormone,P01308
2569,ENSG00000254709,IGLL5,Secreted to blood,No annotated function,B9A064
2570,ENSG00000255552,LY6G6E,Intracellular and membrane,No annotated function,None
2571,ENSG00000255823,MTRNR2L8,Secreted to blood,No annotated function,P0CJ75
2572,ENSG00000255974,CYP2A6,Intracellular and membrane,Enzyme,P11509
2573,ENSG00000256043,CTSO,Intracellular and membrane,Enzyme,c("P43234", "P43235")
2574,ENSG00000256045,MTRNR2L10,Secreted to blood,No annotated function,P0CJ77
2575,ENSG00000256222,MTRNR2L3,Secreted - unknown location,No annotated function,P0CJ70
2576,ENSG00000256618,MTRNR2L1,Secreted to blood,No annotated function,P0CJ68
2577,ENSG00000256713,PGA5,Secreted to digestive system,Enzyme,P0DJD9
2578,ENSG00000256892,MTRNR2L7,Secreted - unknown location,No annotated function,P0CJ74
2579,ENSG00000257017,HP,Secreted to blood,Acute phase,P00738
2580,ENSG00000257727,CNPY2,Intracellular and membrane,No annotated function,Q9Y2B0
2581,ENSG00000258223,PRSS58,Secreted in male reproductive system,Enzyme,Q8IYP2
2582,ENSG00000258429,PDF,Intracellular and membrane,Enzyme,c("Q99988", "Q9HBH1")
2583,ENSG00000258436,RNASE12,Secreted in male reproductive system,No annotated function,Q5GAN4
2584,ENSG00000258484,SPESP1,Secreted in male reproductive system,Developmental protein,Q6UW49
2585,ENSG00000258818,RNASE4,Secreted to blood,Enzyme,P34096
2586,ENSG00000259207,ITGB3,Intracellular and membrane,Receptor,P05106
2587,ENSG00000259384,GH1,Secreted to blood,Hormone,P01241
2588,ENSG00000259823,LYPD8,Secreted to digestive system,No annotated function,Q6UX82
2589,ENSG00000261210,CLEC19A,Secreted in brain,No annotated function,Q6UXS0
2590,ENSG00000261701,HPR,Secreted to blood,Other,P00739
2591,ENSG00000261857,MIA,Secreted to blood,Growth factor,Q16674
2592,ENSG00000262406,MMP12,Secreted to extracellular matrix,Enzyme,P39900
2593,ENSG00000262484,CCER2,Secreted - unknown location,No annotated function,I3L3R5
2594,ENSG00000262655,SPON1,Secreted to blood,Cell adhesion,Q9HCB6
2595,ENSG00000263639,MSMB,Secreted in male reproductive system,No annotated function,P08118
2596,ENSG00000263761,GDF2,Secreted to blood,Cytokine,Q9UK05
2597,ENSG00000264343,NOTCH2NLA,Secreted to blood,Developmental protein,Q7Z3S9
2598,ENSG00000265203,RBP3,Secreted in other tissues,Transport,P10745
2599,ENSG00000265763,ZNF488,Intracellular and membrane,Transcription,Q96MN9
2600,ENSG00000266524,GDF10,Secreted in other tissues,Cytokine,P55107
2601,ENSG00000267206,LCN6,Secreted in male reproductive system,Other,P62502
2602,ENSG00000267335,AC008687.1,Secreted - unknown location,No annotated function,None
2603,ENSG00000267467,APOC4,Secreted to blood,Apolipoprotein,P55056
2604,ENSG00000267631,CGB1,Secreted to blood,Hormone,A6NKQ9
2605,ENSG00000267710,EDDM13,Secreted in male reproductive system,NULL,A0A1B0GTR0
2606,ENSG00000268320,SCGB1C2,Secreted in other tissues,No annotated function,P0DMR2
2607,ENSG00000269028,MTRNR2L12,Secreted to blood,No annotated function,P0DMP1
2608,ENSG00000269058,CALR3,Intracellular and membrane,Other,Q96L12
2609,ENSG00000269113,TRABD2B,Intracellular and membrane,Enzyme,A6NFA1
2610,ENSG00000270188,MTRNR2L11,Secreted to blood,No annotated function,S4R3Y5
2611,ENSG00000270394,MTRNR2L13,Secreted - unknown location,No annotated function,S4R3P1
2612,ENSG00000270672,MTRNR2L6,Secreted to blood,No annotated function,P0CJ73
2613,ENSG00000271447,MMP28,Secreted to extracellular matrix,Enzyme,Q9H239
2614,ENSG00000271503,CCL5,Secreted to blood,Chemokine,P13501
2615,ENSG00000272398,CD24,Intracellular and membrane,No annotated function,P25063
2616,ENSG00000273111,LYPD4,Intracellular and membrane,No annotated function,Q6UWN0
2617,ENSG00000274736,CCL23,Secreted to blood,Chemokine,P55773
2618,ENSG00000275063,AC233755.1,Secreted to blood,Immunity,None
2619,ENSG00000275152,CCL16,Secreted to blood,Chemokine,O15467
2620,ENSG00000275302,CCL4,Secreted to blood,Chemokine,P13236
2621,ENSG00000275385,CCL18,Secreted to blood,Chemokine,P55774
2622,ENSG00000275395,FCGBP,Secreted in other tissues,NULL,Q9Y6R7
2623,ENSG00000275718,CCL15,Secreted to blood,Chemokine,Q16663
2624,ENSG00000275722,LYZL6,Secreted in male reproductive system,Enzyme,O75951
2625,ENSG00000275896,PRSS2,Secreted to digestive system,Enzyme,P07478
2626,ENSG00000276070,CCL4L2,Secreted to blood,Chemokine,Q8NHW4
2627,ENSG00000276085,CCL3L3,Secreted to blood,Chemokine,P16619
2628,ENSG00000276409,CCL14,Secreted to blood,Chemokine,Q16627
2629,ENSG00000277400,AC145212.1,Intracellular and membrane,Transcription,None
2630,ENSG00000277494,GPIHBP1,Intracellular and membrane,Transport,Q8IV16
2631,ENSG00000277632,CCL3,Secreted to blood,Chemokine,P10147
2632,ENSG00000278535,DHRS11,Secreted to digestive system,Enzyme,Q6UWP2
2633,ENSG00000280071,GATD3B,Intracellular and membrane,No annotated function,A0A0B4J2D5
2634,ENSG00000283706,PRSS50,Intracellular and membrane,Enzyme,Q9UI38
2635,ENSG00000283992,SLURP2,Secreted in other tissues,No annotated function,P0DP57
2636,ENSG00000284505,LYNX1-SLURP2,Intracellular and membrane,No annotated function,None
2637,ENSG00000198788,MUC2,Intracellular and membrane,No annotated function,Q02817
2638,ENSG00000205592,MUC19,Intracellular and membrane,No annotated function,Q7Z5P9
2639,ENSG00000255393,OOSP4B,Secreted - unknown location,NULL,A0A2R8Y4Y8
2640,ENSG00000284779,AC132217.2,Intracellular and membrane,No annotated function,None
2641,ENSG00000285010,OOSP4A,Secreted - unknown location,No annotated function,A0A2R8YFL7
2642,ENSG00000285231,OOSP3,Secreted - unknown location,No annotated function,A0A2R8YFM6
2643,ENSG00000211637,IGLV4-69,Immunoglobulin genes,NULL,None
2644,ENSG00000211642,IGLV10-54,Immunoglobulin genes,NULL,None
2645,ENSG00000211638,IGLV8-61,Immunoglobulin genes,NULL,None
2646,ENSG00000211639,IGLV4-60,Immunoglobulin genes,NULL,None
2647,ENSG00000211640,IGLV6-57,Immunoglobulin genes,NULL,None
2648,ENSG00000211641,IGLV11-55,Immunoglobulin genes,NULL,None
2649,ENSG00000211643,IGLV5-52,Immunoglobulin genes,NULL,None
2650,ENSG00000211644,IGLV1-51,Immunoglobulin genes,NULL,None
2651,ENSG00000211645,IGLV1-50,Immunoglobulin genes,NULL,None
2652,ENSG00000223350,IGLV9-49,Immunoglobulin genes,NULL,None
2653,ENSG00000211647,IGLV5-48,Immunoglobulin genes,NULL,None
2654,ENSG00000211648,IGLV1-47,Immunoglobulin genes,NULL,None
2655,ENSG00000211649,IGLV7-46,Immunoglobulin genes,NULL,None
2656,ENSG00000211650,IGLV5-45,Immunoglobulin genes,NULL,None
2657,ENSG00000211651,IGLV1-44,Immunoglobulin genes,NULL,None
2658,ENSG00000211652,IGLV7-43,Immunoglobulin genes,NULL,None
2659,ENSG00000211653,IGLV1-40,Immunoglobulin genes,NULL,None
2660,ENSG00000211654,IGLV5-37,Immunoglobulin genes,NULL,None
2661,ENSG00000211655,IGLV1-36,Immunoglobulin genes,NULL,None
2662,ENSG00000211656,IGLV2-33,Immunoglobulin genes,NULL,None
2663,ENSG00000211657,IGLV3-32,Immunoglobulin genes,NULL,None
2664,ENSG00000211658,IGLV3-27,Immunoglobulin genes,NULL,None
2665,ENSG00000211659,IGLV3-25,Immunoglobulin genes,NULL,None
2666,ENSG00000211660,IGLV2-23,Immunoglobulin genes,NULL,None
2667,ENSG00000211661,IGLV3-22,Immunoglobulin genes,NULL,None
2668,ENSG00000211662,IGLV3-21,Immunoglobulin genes,NULL,None
2669,ENSG00000211663,IGLV3-19,Immunoglobulin genes,NULL,None
2670,ENSG00000211664,IGLV2-18,Immunoglobulin genes,NULL,None
2671,ENSG00000211665,IGLV3-16,Immunoglobulin genes,NULL,None
2672,ENSG00000211666,IGLV2-14,Immunoglobulin genes,NULL,None
2673,ENSG00000211667,IGLV3-12,Immunoglobulin genes,NULL,None
2674,ENSG00000211668,IGLV2-11,Immunoglobulin genes,NULL,None
2675,ENSG00000211669,IGLV3-10,Immunoglobulin genes,NULL,None
2676,ENSG00000211670,IGLV3-9,Immunoglobulin genes,NULL,None
2677,ENSG00000278196,IGLV2-8,Immunoglobulin genes,NULL,None
2678,ENSG00000211672,IGLV4-3,Immunoglobulin genes,NULL,None
2679,ENSG00000211673,IGLV3-1,Immunoglobulin genes,NULL,None
2680,ENSG00000211674,IGLJ1,Immunoglobulin genes,NULL,A0A0A0MT76
2681,ENSG00000211675,IGLC1,Immunoglobulin genes,NULL,P0CG04
2682,ENSG00000211677,IGLC2,Immunoglobulin genes,NULL,P0DOY2
2683,ENSG00000211679,IGLC3,Immunoglobulin genes,NULL,P0DOY3
2684,ENSG00000211685,IGLC7,Immunoglobulin genes,NULL,A0M8Q6
2685,ENSG00000211890,IGHA2,Immunoglobulin genes,NULL,P01877
2686,ENSG00000211891,IGHE,Immunoglobulin genes,NULL,P01854
2687,ENSG00000211892,IGHG4,Immunoglobulin genes,NULL,P01861
2688,ENSG00000211893,IGHG2,Immunoglobulin genes,NULL,P01859
2689,ENSG00000211895,IGHA1,Immunoglobulin genes,NULL,P01876
2690,ENSG00000211896,IGHG1,Immunoglobulin genes,NULL,P01857
2691,ENSG00000211897,IGHG3,Immunoglobulin genes,NULL,P01860
2692,ENSG00000211898,IGHD,Immunoglobulin genes,NULL,P01880
2693,ENSG00000211899,IGHM,Immunoglobulin genes,NULL,P01871
2694,ENSG00000211905,IGHJ1,Immunoglobulin genes,NULL,A0A0C4DH62
2695,ENSG00000236170,IGHD1-1,Immunoglobulin genes,NULL,None
2696,ENSG00000211933,IGHV6-1,Immunoglobulin genes,NULL,None
2697,ENSG00000211934,IGHV1-2,Immunoglobulin genes,NULL,None
2698,ENSG00000211935,IGHV1-3,Immunoglobulin genes,NULL,None
2699,ENSG00000276775,IGHV4-4,Immunoglobulin genes,NULL,None
2700,ENSG00000282122,IGHV7-4-1,Immunoglobulin genes,NULL,None
2701,ENSG00000211937,IGHV2-5,Immunoglobulin genes,NULL,None
2702,ENSG00000211938,IGHV3-7,Immunoglobulin genes,NULL,None
2703,ENSG00000282639,IGHV3-64D,Immunoglobulin genes,NULL,None
2704,ENSG00000282651,IGHV5-10-1,Immunoglobulin genes,NULL,None
2705,ENSG00000211941,IGHV3-11,Immunoglobulin genes,NULL,None
2706,ENSG00000211942,IGHV3-13,Immunoglobulin genes,NULL,None
2707,ENSG00000211943,IGHV3-15,Immunoglobulin genes,NULL,None
2708,ENSG00000211944,IGHV3-16,Immunoglobulin genes,NULL,None
2709,ENSG00000211945,IGHV1-18,Immunoglobulin genes,NULL,None
2710,ENSG00000211946,IGHV3-20,Immunoglobulin genes,NULL,None
2711,ENSG00000211947,IGHV3-21,Immunoglobulin genes,NULL,None
2712,ENSG00000211949,IGHV3-23,Immunoglobulin genes,NULL,None
2713,ENSG00000211950,IGHV1-24,Immunoglobulin genes,NULL,None
2714,ENSG00000211951,IGHV2-26,Immunoglobulin genes,NULL,None
2715,ENSG00000211952,IGHV4-28,Immunoglobulin genes,NULL,None
2716,ENSG00000270550,IGHV3-30,Immunoglobulin genes,NULL,None
2717,ENSG00000231475,IGHV4-31,Immunoglobulin genes,NULL,None
2718,ENSG00000211955,IGHV3-33,Immunoglobulin genes,NULL,None
2719,ENSG00000211956,IGHV4-34,Immunoglobulin genes,NULL,None
2720,ENSG00000211957,IGHV3-35,Immunoglobulin genes,NULL,None
2721,ENSG00000211958,IGHV3-38,Immunoglobulin genes,NULL,None
2722,ENSG00000211959,IGHV4-39,Immunoglobulin genes,NULL,None
2723,ENSG00000232216,IGHV3-43,Immunoglobulin genes,NULL,None
2724,ENSG00000211961,IGHV1-45,Immunoglobulin genes,NULL,None
2725,ENSG00000211962,IGHV1-46,Immunoglobulin genes,NULL,None
2726,ENSG00000211964,IGHV3-48,Immunoglobulin genes,NULL,None
2727,ENSG00000211965,IGHV3-49,Immunoglobulin genes,NULL,None
2728,ENSG00000211966,IGHV5-51,Immunoglobulin genes,NULL,None
2729,ENSG00000254167,IGHV8-51-1,Immunoglobulin genes,NULL,None
2730,ENSG00000211967,IGHV3-53,Immunoglobulin genes,NULL,None
2731,ENSG00000211968,IGHV1-58,Immunoglobulin genes,NULL,None
2732,ENSG00000224373,IGHV4-59,Immunoglobulin genes,NULL,None
2733,ENSG00000211970,IGHV4-61,Immunoglobulin genes,NULL,None
2734,ENSG00000223648,IGHV3-64,Immunoglobulin genes,NULL,None
2735,ENSG00000211972,IGHV3-66,Immunoglobulin genes,NULL,None
2736,ENSG00000211973,IGHV1-69,Immunoglobulin genes,NULL,None
2737,ENSG00000211974,IGHV2-70D,Immunoglobulin genes,NULL,None
2738,ENSG00000281990,IGHV1-69-2,Immunoglobulin genes,NULL,None
2739,ENSG00000280411,IGHV1-69D,Immunoglobulin genes,NULL,None
